pitcher,pitch_type,t_start,t_end,n_samples,pointer_peak_N,pointer_F_rel_N,pointer_t_rel,pointer_impulse_Ns,pointer_RFD_Ns,middle_peak_N,middle_F_rel_N,middle_t_rel,middle_impulse_Ns,middle_RFD_Ns,thumb_peak_N,thumb_F_rel_N,thumb_t_rel,thumb_impulse_Ns,thumb_RFD_Ns,thumb_lead_ms,pointer_middle_gap_ms,total_peak_N,CV_peak,pointer_share,middle_share,thumb_share,finger_peak_N,finger_F_rel_N,finger_impulse_Ns,finger_RFD_Ns,thumb_finger_ratio,velo_mph,spin_rpm,hz_break,ivb,effort_pct,raw_tag,effort_source,warmup,paired,analyzable
P2,curveball,4211668.2,4212221.327,153,22.145985401459853,13.428425183581767,4212221.327,2.1464267779096806,977121.8039134691,19.28598848368522,13.848622909923895,4212219.244,1.8053714825736555,1747008.49659369,1.8893574795336145,0.7338640130478458,4212219.244,0.7052202153891044,206483.28579571415,0.0,-2.0829999996349216,43.321331364678684,0.7592025189267732,0.5112027886455079,0.4451845748076368,0.04361263654685531,41.43197388514507,27.277048093505663,3.9517982604833364,2724130.300507159,0.04560143537382902,70.6,,,,100.0,70.6,default_max,False,True,True
P2,curveball,4257523.374,4258056.616,141,18.454270804723976,15.189471829546983,4258056.616,1.8766090402453082,265749.0089339276,16.76081081081081,12.76345111341473,4258056.063,1.7236839283189624,783587.6913133793,4.7442864398171665,4.150975365543004,4258044.113,0.789221611323105,459027.7690858666,11.950000000186265,-0.5530000003054738,39.95936805535195,0.5611737899890941,0.4618258922203427,0.41944634328535013,0.11872776449430714,35.215081615534785,27.952922942961713,3.6002929685642706,1049336.7002473068,0.13472314196552285,64.9,,,,100.0,64.9,default_max,False,True,True
P2,curveball,4296580.566,4296733.757,58,0.8725128960943257,0.7994466320962427,4296733.757,0.08147142799560374,109196.8472002499,2.809843400447427,1.363235140438658,4296733.757,0.32307165712665303,,2.0394932935916543,1.9569111394001317,4296733.757,0.24725789771134743,29849.054623555334,0.0,0.0,5.721849590133408,0.5114125870606887,0.1524879118806027,0.4910725729828061,0.3564395151365911,3.682356296541753,2.1626817725349006,0.4045430851222568,,0.5538555015730073,,,,,,,,False,False,False
P2,curveball,4297437.822,4298177.285,335,0.6534216335540839,0.39862879529872675,4298177.285,0.10976225323282261,72389.35821312887,4.17197292554525,1.7052579609972847,4298177.285,2.106636920103404,78859.00350939907,3.6541656179209667,1.9193548387096775,4298177.285,2.0224553795311104,182922.32453444792,0.0,0.0,8.4795601770203,0.6720928195808055,0.07705843462552027,0.4920034575438643,0.4309381078306155,4.825394559099333,2.1038867562960113,2.2163991733362267,151248.36172252794,0.7572780988510548,,,,,,,,False,False,False
P2,fastball,4386686.032,4387242.193,222,25.343898104265403,15.239326114414032,4387242.193,2.6817529933218682,1119632.4759630668,11.53072625698324,10.556286844364228,4387242.193,1.2658921095967046,532508.5920455318,20.631051752921536,8.652637604504978,4387238.026,3.2525201615588824,492188.0855091256,4.1670000003650784,0.0,57.50567611417018,0.3663164606320554,0.4407199396099322,0.20051457588448235,0.35876548450558543,36.87462436124864,25.79561295877826,3.947645102918573,1652141.0680085986,0.5594918486709415,79.8,,,,100.0,100%79.8,explicit_prefix,False,True,True
P2,fastball,4442306.451,4442955.048,226,25.258436944937834,15.690404816130178,4442955.048,2.449871920920357,756.6375166811454,19.21969696969697,14.387066032304665,4442952.963,2.0720305402114465,2457.1161107335274,33.455089820359284,18.379883843758364,4442948.768,4.900334170301549,4538.711964755481,4.195000000298023,-2.084999999962747,77.93322373499409,0.2750394581854723,0.3241035816871531,0.2466175021201749,0.429278916192672,44.4781339146348,30.077470848434842,4.521902461131804,3213.753627414673,0.7521693667402587,72.1,,,,80.0,80%72.1,explicit_prefix,False,True,True
P2,fastball,4454816.17,4454953.645,65,19.872898261612995,9.996744213790038,4454953.645,1.5856158471343935,544.5254274775234,11.306772908366534,8.318573688212757,4454953.645,0.7192653740730793,574.267117321416,9.459080280592362,4.082394221642594,4454941.138,0.5596420943018612,548.9850413224418,12.506999999284744,0.0,40.63875145057189,0.41017836425450627,0.48901350440807734,0.27822638503347574,0.23276011055844703,31.179671169979528,18.315317902002796,2.3048812212074727,1118.7925447989394,0.30337331747423213,70.6,,,,80.0,80%70.6,explicit_prefix,False,True,True
P2,fastball,4466722.842,4467362.721,198,32.149193548387096,20.697332712339595,4467362.721,3.181203816455951,23302.76320577713,15.529411764705882,11.235009008990234,4467362.721,1.6165099905034768,12372.018864102818,46.001280409731116,18.931420558483133,4467351.006,4.774734736099019,12844.652883927103,11.714999999850988,0.0,93.6798857228241,0.48858520083856605,0.34318139161173516,0.16577103659854603,0.49104757178971875,47.67860531309298,31.932341721329827,4.797713806959427,35674.78206987995,0.9648201768414301,72.8,,,,80.0,80%72.8,explicit_prefix,False,True,True
P2,fastball,4477780.556,4477967.451,91,29.704607873054623,13.02256086376641,4477967.451,2.589973754396452,40441.50773334592,17.25,14.7921280200016,4477965.363,1.1888272088257748,563114.6462561847,23.494057724957557,15.477464013234115,4477954.882,2.2311738176654927,1940.2314142685125,10.480999999679625,-2.0880000004544854,70.44866559801218,0.2651850704052199,0.42164897831496734,0.2448591446491037,0.3334918770359289,46.95460787305463,27.81468888376801,3.778800963222227,603556.1539895306,0.5003568081853763,71.1,,,,80.0,80%71.1,explicit_prefix,False,True,True
P2,fastball,4499831.181,4500408.808,165,25.944973230220107,15.353363011534885,4500408.808,2.923898413824463,12112.588216486809,14.080985915492958,12.277231042521404,4500408.808,1.3601039974576152,10759.151451839161,25.65616045845272,9.383416188497533,4500404.645,3.1026116892030458,37400.385914265134,4.16300000064075,0.0,65.68211960416579,0.30911809923380834,0.39500816031178426,0.21438080866379183,0.39061103102442385,40.02595914571307,27.63059405405629,4.284002411282078,22871.739668325972,0.640988023923484,63.5,,,,60.0,60%63.5,explicit_prefix,False,True,True
P2,fastball,4508589.103,4508751.375,77,22.165990730011586,13.2923173655497,4508751.375,2.021845567765198,85449.43613351641,7.960072595281306,4.247644583571244,4508751.375,0.47383074398264274,6326.602386975502,14.52614641995173,8.689440229121335,4508735.039,1.060390274223297,37605.6235487613,16.33600000012666,0.0,44.65220974524462,0.4776730695636441,0.49641419442566836,0.17826827923402022,0.32531752634031147,30.126063325292893,17.539961949120944,2.4956763117478404,91776.03852049191,0.48217871226991793,61.5,,,,60.0,60%61.5,explicit_prefix,False,True,True
P2,fastball,4517898.544,4518017.469,60,18.423857868020306,9.511504106585296,4518017.469,1.3086603778302053,20133.47000668802,4.871008616320324,2.764282222494929,4518017.469,0.27316310068025745,3160.796215488446,9.254800207576544,5.191253219131461,4518004.965,0.5773408652150149,7014.44741246499,12.503999999724329,0.0,32.549666691917174,0.6374065958121733,0.5660229348092025,0.149648494481509,0.28432857070928846,23.29486648434063,12.275786329080224,1.5818234785104628,23294.266222176466,0.39728925743351406,63.0,,,,60.0,60%63.0,explicit_prefix,False,True,True
P2,fastball,4527610.566,4528179.157,170,21.150992234685074,13.57654729840534,4528179.157,2.460516834282049,607.0360551163238,11.53072625698324,7.149297608851853,4528179.157,1.2016390310911529,13798.272974257268,30.305383936451896,17.02466630062033,4528166.657,3.519884676558282,31675.002682285474,12.5,0.0,62.98710242812021,0.4471530731810327,0.3357987813270537,0.18306487856211365,0.4811363401108326,32.68171849166831,20.72584490725719,3.662155865373202,14405.309029373591,0.9272885678939367,61.9,,,,60.0,60%61.9,explicit_prefix,False,True,True
P3,fastball,1122547.19,1123160.665,213,22.20689655172414,16.396537376374265,1123160.665,2.796569429102498,148289.57180456675,7.605896043444531,4.305780654549226,1123160.665,1.022793217849315,3197.638905802376,25.556701030927837,10.541890139111198,1123150.239,3.7045933741346655,4978.057743371769,10.425999999977648,0.0,55.36949362609651,0.5171618720713682,0.40106735852931263,0.13736618389191396,0.4615664575787734,29.81279259516867,20.702318030923493,3.819362646951813,151487.2107103691,0.8572394199351,71.9,,,,100.0,71.9,default_max,False,True,True
P3,fastball,1178889.238,1179601.623,230,17.921888170834503,11.626916744498525,1179601.623,2.318661768535962,427611.59519271087,8.459016393442623,5.957671283026315,1179599.54,1.2630575252319165,192568.39808360732,28.796966161026837,20.1756887612032,1179582.877,3.951350277322168,592851.8498026247,16.662999999942258,-2.082999999867752,55.17787072530396,0.5533274345078862,0.3248020979290113,0.15330450925797343,0.5218933928130153,26.380904564277124,17.584588027524838,3.5817192937678786,620179.9932763182,1.091583728331338,74.7,,,,100.0,74.7,default_max,False,True,True
P3,fastball,1232447.34,1232980.589,176,19.125,11.920995863207821,1232980.589,2.6409847684345604,399223.09933864645,7.924572317262831,4.483335387127967,1232980.589,0.7671874639190587,132726.59572058148,16.556068422481673,12.769727037374142,1232959.753,2.1662205146172444,920458.8803990806,20.83599999989383,0.0,43.6056407397445,0.40366152770504543,0.4385900465067231,0.1817327341790429,0.37967721931423404,27.04957231726283,16.404331250335787,3.408172232353619,531949.695059228,0.6120639627235702,72.9,,,,100.0,72.9,default_max,False,True,True
P3,fastball,1272372.194,1272932.521,179,12.882273342354534,9.776855138432664,1272932.521,1.7198137851806599,209565.5177505694,9.795323173935891,6.94565966406425,1272932.521,1.187670934150822,64794.93214703971,23.058425063505503,10.946912261741883,1272920.019,2.925111762995593,1120.145308684257,12.501999999862164,0.0,45.73602157979593,0.45523018910226154,0.2816658051439553,0.21417086216924067,0.504163332686804,22.677596516290425,16.722514802496914,2.9074847193314817,274360.44989760907,1.0167931617859727,75.6,,,,100.0,75.6,default_max,False,True,True
P3,curveball,1393051.159,1393536.261,116,18.729023383768915,15.901120282345996,1393536.261,1.821009046533278,977776.1203352446,23.442043222003928,18.074652671589817,1393536.261,1.8993210169099264,524071.7065468,2.4315973087465736,1.9569646535056573,1393525.725,0.46175689126499103,477468.56046850263,10.535999999847263,0.0,44.60266391451942,0.7415241177150629,0.4199081790195965,0.5255749581892772,0.05451686279112626,42.17106660577284,33.97577295393582,3.720330063443204,1501847.8268820446,0.057660322691807604,68.9,,-11.8,-3.8,100.0,68.9 hz-11.8 ivb-3.8,default_max,False,True,True
P3,curveball,1449802.571,1449931.559,63,18.3172338090011,11.568814370005931,1449931.559,1.359073537720761,1007.882868951155,10.513027618551329,9.796996141753977,1449929.207,0.46336131444568585,82620.83825204315,3.7159405691261647,2.888048538627385,1449920.877,0.26620076840004475,336788.6671482099,8.329999999841675,-2.3519999999552965,32.54620199667859,0.6734825589132507,0.5628071075964689,0.3230185697128103,0.11417432269072085,28.83026142755243,21.36581051175991,1.8224348521664469,83628.7211209943,0.1288902835121337,65.8,,,,100.0,65.8,default_max,False,True,True
P3,curveball,1502308.324,1502822.822,143,19.281258625448523,16.38832251235695,1502822.822,1.699574601079979,110112.45287860428,21.686770428015564,19.615378503105607,1502820.734,2.3651236635685917,279525.7800277036,1.6499133448873484,0.22161602414232565,1502820.734,0.2598325169103851,29295.43631858494,0.0,-2.087999999988824,42.61794239835143,0.7701115156136864,0.452421152697282,0.508864792798032,0.03871405450468606,40.968029053464086,36.00370101546255,4.0646982646485705,389638.2329063079,0.040273193097333994,67.4,,,,100.0,67.4,default_max,False,True,True
P3,curveball,1562475.744,1562592.86,55,17.771334792122538,15.079136080005838,1562592.86,1.2709292581627267,337609.4061986341,20.79728982300885,18.66058205306406,1562590.776,0.9140473127815529,986255.2390686923,2.220149253731343,0.7040133167636615,1562588.693,0.14064063985333736,300495.7317985365,2.083000000100583,-2.084000000031665,40.788773868862734,0.7331058738348025,0.43569181190045014,0.5098777886747179,0.05443039942483187,38.568624615131384,33.7397181330699,2.1849765709442797,1323864.6452673264,0.057563609692743004,69.9,,,,100.0,69.9,default_max,False,True,True
P3,fastball,1631830.143,1631993.817,80,14.58141447368421,7.268508824514884,1631993.817,1.4128497461664582,681742.666810344,8.17346143858738,6.686307068415923,1631991.729,0.5081014424942756,726.5179034508836,22.528981429375353,10.112053296574047,1631979.227,1.7894798382950972,793063.4203813677,12.502000000094995,-2.087999999988824,45.28385734164694,0.4764285164717642,0.32200027404189097,0.18049393135664613,0.49750579460146294,22.75487591227159,13.954815892930807,1.9209511886607338,682469.1847137948,0.9900726998570705,68.2,,,,80.0,80%68.2,explicit_prefix,False,True,True
P3,fastball,1691734.916,1691888.717,71,19.59641638225256,12.1323780137655,1691888.717,1.8134349609205598,1326.1204291901956,6.103580562659847,4.1711733897014005,1691886.633,0.3814333882464409,783.3133954030294,16.779771615008155,8.581055333943373,1691873.816,1.2209560520391185,2814.3148234254263,12.816999999806285,-2.084000000031665,42.47976855992056,0.5026661948040931,0.4613117501949311,0.14368205782595866,0.3950061919791103,25.699996944912407,16.3035514034669,2.1948683491670007,2109.433824593225,0.6529094789768017,66.2,,,,80.0,80%66.2,explicit_prefix,False,True,True
P3,fastball,1742850.457,1742988.561,63,12.031191180424845,5.4790510061250846,1742988.561,1.0844179648681669,3143.5590166339207,6.3458877786318215,2.0698578434348023,1742988.561,0.38483068165712914,2043.5270035740123,7.081883316274309,4.347271218227076,1742965.64,0.5380531435293188,1532.097537865709,22.921000000089407,0.0,25.458962275330975,0.36434226240403556,0.47257193951234744,0.24925948316364843,0.2781685773240042,18.377078959056668,7.548908849559886,1.469248646525296,5187.086020207933,0.3853650154114502,,,,,,,,False,False,False
P3,fastball,1807157.457,1807311.594,73,11.504820567755758,6.342317823759173,1807311.594,1.025894212574866,206788.48184038547,4.803191489361702,3.425776234628556,1807311.594,0.30870161191567635,282.98892032911846,15.932918582634569,5.66298941254332,1807297.007,1.1576467606113479,84251.95592090415,14.587000000057742,0.0,32.24093063975203,0.5213961273036085,0.35683897268060505,0.14897806589489454,0.49418296142450036,16.30801205711746,9.76809405838773,1.3345958244905423,207071.47076071458,0.976999436033702,63.2,,,,80.0,80%63.2,explicit_prefix,False,True,True
P3,fastball,1887632.097,1887738.308,52,6.400154400411735,4.195132589502406,1887738.308,0.5365866248123269,347.2343079807115,4.8370914618697745,2.671781777341084,1887738.308,0.2925185947159175,586.1104748299817,0.2896990457548324,0.05786901616373126,1887738.308,0.005996327781728492,104.4094394898454,0.0,0.0,11.52694490803634,0.826159832924131,0.55523423174771,0.41963343283591625,0.025132335416373892,11.237245862281508,6.86691436684349,0.8291052195282445,933.3447828106932,0.02578025339173406,64.5,,,,80.0,80%64.5,explicit_prefix,False,True,True
P3,fastball,1936913.772,1937041.059,62,10.878731343283581,6.776978859280389,1937041.059,0.8569482870618257,604541.8646872684,6.868055555555555,6.258003868745699,1937041.059,0.4523974137681035,960.7983784524312,11.53145564622269,5.104782820522263,1937028.333,0.7546608199401303,347918.90452219895,12.725999999791384,0.0,29.27824254506183,0.2587418582905352,0.3715636731453482,0.23457881889546495,0.3938575079591868,17.746786898839137,13.034982728026087,1.3093457008299292,605502.6630657208,0.6497770955359244,,,,,,,,False,False,False
P3,fastball,1972805.797,1972929.847,57,18.46262341325811,9.971802111755132,1972929.847,0.9387858284595595,4406.610302962911,3.8609154929577465,1.7081125876149397,1972929.847,0.18693450521859126,7089.018702903174,13.659109095758868,4.880844194956115,1972915.272,0.7833437206996784,424.9181171486748,14.574999999953434,0.0,35.982648001974724,0.6204545632594651,0.513097963558571,0.10729937087303469,0.37960266556839445,22.32353890621586,11.679914699370071,1.1257203336781507,11495.629005866085,0.6118702394428855,73.1,,,,100.0,73.1,default_max,False,True,True
P3,fastball,1985836.187,1986024.905,87,28.35560931357726,16.595965559803627,1986024.905,2.429796743012079,10021.487176004255,11.53072625698324,7.1782277992808705,1986024.905,0.6745073158701604,5281.212328623666,48.64503569110967,29.267370149470697,1986006.153,3.6074661102828034,40092.5924646035,18.752000000094995,0.0,88.53137126167017,0.6297457805391325,0.32028882993088664,0.1302445234119568,0.5494666466571565,39.886335570560504,23.7741933590845,3.1043040588822395,15302.69950462792,1.219591496567908,76.4,,,,100.0,76.4,default_max,False,True,True
P3,fastball,1994481.813,1995011.384,188,20.26979136896256,4.9770744994022,1995011.384,2.1174496397954865,3049.2492137615714,2.4394127892510573,1.1025659063558573,1995011.384,0.5235945660344883,373.28643795728436,12.036968576709796,1.6816801827253616,1994986.388,1.9578608603263026,8628.716946264325,24.99600000004284,0.0,34.74617273492342,0.7704926071523679,0.5833675991770273,0.07020666154690472,0.3464257392760678,22.70920415821362,6.079640405758057,2.641044205829975,3422.5356517188557,0.5300480145780971,72.4,,,,100.0,72.4,default_max,False,True,True
P3,curveball,2018535.334,2018676.3,68,17.18397383483238,11.917076600800964,2018676.3,1.355068041182112,810.0277965661527,18.852024070021884,13.431668840316632,2018676.3,0.9548998936625975,1652.6792647791142,2.856714178544636,1.2279133007558451,2018665.888,0.23064859446081332,174.9364595395671,10.412000000011176,0.0,38.8927120833989,0.6782516371398882,0.44183017625472426,0.48471868018863995,0.0734511435566358,36.03599790485426,25.348745441117597,2.3099679348447095,2462.707061345267,0.079273902337524,66.9,,,,100.0,66.9,default_max,False,True,True
P3,curveball,2026819.77,2026952.225,64,18.043835616438358,13.686062683020516,2026952.225,1.4017206659980759,9013.352601482651,12.455719557195572,9.949370054290716,2026952.144,0.4346133991420879,84020.81304891098,3.315512048192771,2.4342222454380615,2026945.895,0.2611705674570721,30655.516537590018,6.249000000068918,-0.08100000000558794,33.8150672218267,0.6596356958103311,0.5336034229377948,0.36834821221812464,0.09804836484408047,30.49955517363393,23.635432737311234,1.8363340651401638,93034.16565039362,0.10870689848811123,68.4,,,,100.0,68.4,default_max,False,True,True
P3,curveball,2035706.098,2035847.301,68,25.06110793832096,19.020302510469115,2035847.301,1.5547025248562343,15755.777886324035,27.905090595340813,22.7275836411484,2035845.217,1.4920178594732454,22037.912588966763,1.8294073890404166,1.2233217458815573,2035838.974,0.1297177838854148,27115.413451947778,6.243000000016764,-2.084000000031665,54.79560592270219,0.7831651374680414,0.45735616052268113,0.5092578159406673,0.033386023536651516,52.96619853366177,41.747886151617514,3.04672038432948,37793.6904752908,0.034539148356621585,70.6,,,,100.0,70.6,default_max,False,True,True
P3,curveball,2047200.821,2047282.452,39,20.771929824561404,15.070953840896582,2047282.452,0.6921041834144571,4461.289007234702,25.750142126208072,19.293498190523263,2047282.452,0.6139745272192345,1857.3007068006061,2.0695652173913044,0.8630392234208045,2047278.285,0.06712061107998424,2090.4805305504146,4.167000000132248,0.0,48.59163716816078,0.7708443737322638,0.4274795218913105,0.5299295028297711,0.04259097527891832,46.52207195076947,34.364452031419845,1.3060787106336917,6318.589714035308,0.04448566305433165,64.9,,,,100.0,64.9,default_max,False,True,True
P3,fastball,2069659.217,2069775.284,58,12.704054054054055,1.7216487088092234,2069775.284,0.7604005305405765,4530.196189938483,1.4655470486539885,0.3918172153678892,2069775.284,0.0964254995094442,391.8724472439395,12.503177966101696,1.9554800703540323,2069775.284,0.8397440842603675,3342.4712743211203,0.0,0.0,26.67277906880974,0.723361230406198,0.4762928535223296,0.05494542000566227,0.46876172647200814,14.169601102708043,2.1134659241771128,0.8568260300500208,4922.068637182423,0.8823944919460106,58.9,,,,60.0,60%58.9,explicit_prefix,False,True,True
P3,fastball,2082585.034,2082757.201,82,16.287340366463077,11.455001395398805,2082757.201,1.398326450620003,5726.75576674,6.972972972972973,3.7767740542350907,2082757.201,0.42229887570992564,2405.7667080928563,27.060658578856152,15.776609926097645,2082730.995,1.893230353966584,16647.52720077253,26.205999999772757,0.0,50.3209719182922,0.5993128948257741,0.3236690339151112,0.13856991840887364,0.5377610476760152,23.26031333943605,15.231775449633895,1.8206253263299286,8132.5224748328565,1.1633832349531128,60.4,,,,60.0,60%60.4,explicit_prefix,False,True,True
P3,fastball,2090938.089,2091367.578,105,10.533492822966506,3.380656012243578,2091367.578,1.1864806033872364,21243.5810776672,1.3367875647668395,0.8004910019340673,2091367.578,0.2972874360289223,3067.2618035541404,6.488911547285241,1.673372562417165,2091367.578,1.0722329954088614,6138.1997102322875,0.0,0.0,18.359191935018586,0.7532119375692947,0.5737449044734246,0.07281298487963578,0.35344211064693964,11.870280387733345,4.181147014177645,1.4837680394161588,24310.842881221342,0.5466519185166705,57.8,,,,60.0,60%57.8,explicit_prefix,False,True,True
P3,fastball,2102066.931,2102403.72,85,17.19480156512018,11.551347380773892,2102403.72,1.7541540627471672,9809.226086620462,12.282428456806633,7.31639744379388,2102403.72,0.9989570882520294,3335.747863694504,32.69767441860465,14.642687171156988,2102389.147,3.0821660858227324,5973.1348730287755,14.5730000003241,0.0,62.17490444053146,0.5141438382099913,0.27655533562687695,0.19754639862059503,0.525898265752528,29.477230021926815,18.867744824567772,2.753111150999197,13144.973950314965,1.1092519342652714,59.7,,,,60.0,60%59.7,explicit_prefix,False,True,True
