pitcher,pitch_type,t_end,pointer_peak,pointer_F5,pointer_J5,pointer_F10,pointer_J10,pointer_F25,pointer_J25,pointer_F50,pointer_J50,pointer_F100,pointer_J100,pointer_secpk,pointer_unload,middle_peak,middle_F5,middle_J5,middle_F10,middle_J10,middle_F25,middle_J25,middle_F50,middle_J50,middle_F100,middle_J100,middle_secpk,middle_unload,thumb_peak,thumb_F5,thumb_J5,thumb_F10,thumb_J10,thumb_F25,thumb_J25,thumb_F50,thumb_J50,thumb_F100,thumb_J100,thumb_secpk,thumb_unload,finger_peak,finger_F5,finger_J5,finger_F10,finger_J10,finger_F25,finger_J25,finger_F50,finger_J50,finger_F100,finger_J100,finger_secpk,finger_unload,velo_mph,effort_pct,analyzable
P1,curveball,900287.853,21.007250418293363,6.482770728489345,0.03079357544313882,9.620842644274974,0.08969710611530493,12.602716235125195,0.29865973584597916,16.256507560490103,0.7971824754509355,13.556218091682076,1.34930350058171,20.67798497077651,2092.4197702962674,14.444,13.784875335295505,0.06860177509663953,13.06045675425682,0.11884512734537406,11.368802583077072,0.26340215376777293,9.211138105685691,0.45492104477850764,6.092844030882283,0.6002067378769006,14.444,,2.340886454183267,1.0064650368673833,0.004918950453390612,1.4462377022172141,0.014077527165705109,1.6573555453643212,0.041073395489360835,1.614428035557896,0.08280726130955314,1.4219524831285557,0.14484055904707743,2.340886454183267,908.1857823995681,28.70151344566598,7.279140344579408,0.03462787172417408,17.013382316753816,0.14983316638783153,22.12147358294992,0.5227431549431267,25.016007684604997,1.2236145533736522,19.683631169241,1.9543940360074434,28.70151344566598,8634.992538663524,71.9,100.0,True
P1,curveball,968351.312,12.71599045346062,10.634751771858735,0.05324992910171054,10.140936264664662,0.1009714828372754,8.989904214011817,0.20668251475200727,9.239171763550548,0.4405369238560824,7.544895702196641,0.7540238499982184,12.71599045346062,,27.37482076283338,23.426220407534874,0.10173181480386481,23.331767234340695,0.2214983352246995,21.030660910151997,0.4822249939207914,18.108357263514463,0.9146954858774855,13.84203844507757,1.3779367164847012,27.37482076283338,,3.469213370193516,0.45218360259276447,0.0009418984442462103,1.5445238355371207,0.012801668243697474,2.348638835403708,0.05737928297892149,2.172977501984124,0.10790367708003239,2.028077711041844,0.2010518704126541,3.469213370193516,1163.7123877979197,38.32053280059892,28.455215799554615,0.16154389377205586,29.751274774645058,0.3290319679284554,28.479990814781274,0.6954696585392792,26.837601089790134,1.3326093576525608,21.124916931827297,2.1385227163494,38.32053280059892,,69.3,100.0,True
P1,curveball,1016318.718,19.004684486084322,13.978579624690994,0.05981997183230921,13.500077117790699,0.11540929320086712,14.66758280835439,0.3444879073140093,16.48778954338439,0.7845984503549952,14.089171489316271,1.3732597749915068,19.004684486084322,641796.8004226444,36.41606498194946,25.305485205375962,0.1187494162443331,25.43285372287314,0.23126533422558498,24.415260795298515,0.5950376033205319,22.549343988691092,1.092972983351201,16.63248562666106,1.6194807396537363,36.41606498194946,,1.3816699604743083,0.21361303790957528,0.000758428868992479,0.5624664166105183,0.0042361792550717195,0.8863915215745727,0.022760268874335705,0.8530372697205028,0.04169477153944318,0.8991745303060451,0.09051689052071268,1.3816699604743083,284.131997901704,50.89863870849101,39.28406483006696,0.17856938807664227,38.93293084066384,0.34667462742645205,39.08284360365291,0.9395255106345415,39.03713353207549,1.8775714337061964,30.721657115977326,2.992740514645243,50.89863870849101,,72.1,100.0,True
P1,curveball,1061966.508,19.512437810945272,16.39352640223459,0.0590966724346458,15.283296629348104,0.14668002610874872,15.340391356830484,0.3420430501229792,16.818430643866403,0.8196526600721423,14.180690151983194,1.4010633720240468,19.004684486084322,1364646.1426976165,12.455719557195572,10.949448701992617,0.03715184299699627,10.442616598017068,0.076892609154459,8.030744243536002,0.18649416159254092,6.351073387552014,0.295734088139348,4.377278525959322,0.41570414340727707,12.455719557195572,,2.220149253731343,0.4570398632078627,0.0018536188763112861,0.4570398632078627,0.0018536188763112861,1.5288515108296985,0.027855823529053254,1.6180516401213052,0.07930180296688923,1.5020929316056661,0.14881153320451707,2.220149253731343,237.9598028750633,30.63614182207081,25.049884938864427,0.08980960282517711,24.33866013422352,0.23731407747423763,23.041105044563118,0.530958899268063,23.05299382551779,1.1215701916791776,18.535238874858234,1.8268751992267518,30.63614182207081,,66.5,100.0,True
P1,curveball,1109435.855,21.859865470852018,9.699848021780566,0.04119579045711326,10.18926957797926,0.0919340318423013,13.629442420631351,0.3006885631458546,17.086668656350582,0.824111753873485,15.62824806019063,1.5519140389512096,21.527272727272727,13565.130864603454,29.94824076766502,22.777307524476367,0.10091138428558662,23.1853367381654,0.22006338628971225,21.972191684115575,0.5353384802126474,21.098950351748258,1.0443075793513903,15.811383154600694,1.6062840202773312,29.94824076766502,,7.704368174726989,5.014176657651196,0.02145642149022661,5.45952657229502,0.04902410432093012,4.936492302797498,0.1062613123666981,4.076175591179343,0.19846952425018777,3.761819147923942,0.3762381536826905,7.704368174726989,1856.1685830784531,41.785337243401756,32.47715554625693,0.1421071747426999,33.374606316144664,0.31199741813201354,35.60163410474692,0.8360270433585021,38.18561900809885,1.8684193332248753,31.439631214791326,3.1581980592285404,41.785337243401756,18670.386176604636,70.6,100.0,True
P3,fastball,1123160.665,22.20689655172414,16.882577805481052,0.07126947902501778,16.396537376374265,0.13965802812806494,17.00455756540561,0.39182261994535955,19.484996024661992,0.9800455296981884,18.094735888847296,1.821950229327471,22.20689655172414,852.9394423578646,7.605896043444531,3.1188785159618906,0.013666625926430516,4.305780654549226,0.035476050766557146,5.690624480662532,0.13373995769780067,5.088192625001342,0.258790148135679,3.6762214863474076,0.37100730708980045,7.605896043444531,1458.5049721604694,25.556701030927837,7.1964049312460965,0.024522739902731763,10.541890139111198,0.08453636319165417,18.069269278787978,0.4739576184810402,20.397273086333527,1.0524565490786804,17.653996063911897,1.7769159824082446,25.556701030927837,4915.4661072692725,27.482792296910784,20.001456321442944,0.0849361049514483,20.702318030923493,0.1751340788946221,22.695182046068144,0.5255625776431603,24.573188649663333,1.2388356778338676,21.77095737519471,2.1929575364172713,27.482792296910784,1954.2613824583243,71.9,100.0,True
P1,fastball,1134561.839,19.517623649801024,3.7317229531460794,0.007754520296561093,3.7317229531460794,0.007754520296561093,2.316335560270291,0.06169181158881571,2.269204396085632,0.11276170740440913,7.464052139770892,0.7699043377603233,3.932643794147326,815.3858260605418,5.31350114416476,2.220237889572248,0.004613654334485641,2.220237889572248,0.004613654334485641,1.9572489468762964,0.056094984395120846,1.8303211090351184,0.09655027995360764,3.031742652684781,0.31098817692588954,3.3284068136272547,1066.5725929412256,16.24390243902439,1.8170813097450533,0.007542375709820246,1.8739191336097771,0.015572919154873762,1.9692192829951023,0.04520478782195455,3.18357903590954,0.15117507700543387,7.257215159154379,0.8211870900332962,5.549531289587028,507.27491482053176,23.411963272442534,5.951960842718327,0.012368174631046733,5.951960842718327,0.012368174631046733,4.273584507146587,0.11778679598393653,4.09952550512075,0.2093119873580168,10.495794792455673,1.080892514686213,7.26105060777458,1259.951650692166,72.6,80.0,True
P1,fastball,1144604.829,17.461775413049565,8.33878512900791,0.03513081616668653,8.723116803747786,0.07498170464793215,9.96292943606671,0.22083754703603606,12.159654895756475,0.5920856700421391,11.5994103331656,1.1606737708745296,15.132947976878613,114353.28995624564,13.46359223300971,7.69574006855942,0.03242892740770566,8.353101936697785,0.07315077617846491,10.087864009567621,0.22918706477108453,11.165008515401947,0.5477936976786472,8.671411935442631,0.8747082057882459,13.46359223300971,66181.067513544,17.680699835975943,7.44768673868878,0.025441668980614417,8.433301547606224,0.050368574294608524,11.573228342051596,0.3102102344991566,13.978110017990021,0.7082638240031749,10.048982798111961,1.0062932762403445,17.680699835975943,52459.68236135329,29.36293828694032,16.034525197567326,0.06755974357439218,17.076218740445572,0.14813248082639702,20.050793445634326,0.45002461180712056,23.324663411158422,1.1398793677207864,20.27082226860823,2.0353819766627756,28.596540209888325,132848.9235987116,73.5,80.0,True
P1,fastball,1152642.811,28.802547770700638,5.40161853251389,0.02332650146227571,4.189489748309465,0.03394990935186301,2.991054613340624,0.07181684275318534,5.524387918024575,0.2509071352774934,14.151251300451676,1.4503828408007076,8.10093896713615,128442.41804722582,7.605896043444531,1.9509270720997025,0.00799719871886111,1.8213108630050914,0.015052344435209036,1.5076586757790145,0.03629236589484376,2.300135255090582,0.10568659101655924,4.232033893494283,0.428686598402522,3.8275081719889363,33281.7610849632,26.305435720448664,2.6987297877080025,0.01119354223139128,2.7237154845651,0.022602254846004883,4.554389566063014,0.09606758307970271,11.080943207886806,0.5225840460266777,15.91453868086803,1.5865042096454003,17.635419513528287,93314.04940775133,36.091247461103116,6.903650184632821,0.030340369256172943,5.7931968050861835,0.04840591985400239,4.455444371727515,0.10859335773272093,7.617258737134292,0.3477972312122279,18.30784824833438,1.8727916899102863,10.933981143327815,161724.17913218908,74.4,80.0,True
P1,fastball,1161420.589,17.998875456845656,14.966541166144374,0.06542045952877153,14.675546222969695,0.12798142904767804,14.256438972914312,0.35291391873577704,15.71268346366013,0.7158507971917085,13.276538201187883,1.311313267258649,17.998875456845656,3585.203327724906,8.88958496476116,4.707131399874002,0.01981708544107728,5.944620342988554,0.051244576729591235,7.310838966327389,0.18441451901826864,6.897586552955001,0.32009184112422073,5.277009343418104,0.522289858865644,8.88958496476116,1279.5503389963883,25.507014028056112,8.065830489693496,0.03346583528101959,11.750899541781372,0.10008163728911902,17.752434470535288,0.4438791344053373,21.02867767849025,1.0495246692492872,18.89193899522308,1.8760109970538417,25.507014028056112,2471.453161702772,25.024980895412263,19.67367256601838,0.08523754496984882,20.62016656595825,0.17922600577726927,21.567277939241706,0.5373284377540457,22.61027001661513,1.0359426383159291,18.55354754460599,1.8336031261242929,25.024980895412263,4864.753666721294,73.1,80.0,True
P3,fastball,1179601.623,17.921888170834503,10.85925717459166,0.04461621733596224,11.626916744498525,0.10179634735075113,13.059909059238558,0.3293609100965106,15.215974593027191,0.767301113506521,14.731774866248772,1.4816970318129419,17.691444600280505,2675.2914573431062,8.459016393442623,4.622239920986495,0.019518943991221005,5.957671283026315,0.05024362945378569,7.2529903597939045,0.18482410153199275,6.647909803645157,0.33822596683592404,4.737822409387458,0.47821254530398566,8.459016393442623,1059.2708422475932,28.796966161026837,17.94413039147902,0.07458358596648068,20.1756887612032,0.16899775922218155,24.68206297445567,0.6228781143013228,25.210096961421073,1.2588994438066357,21.291940434001432,2.138569093687159,28.796966161026837,6620.459832794624,25.22592996978944,13.779245984711862,0.05686449775209222,16.093363176475705,0.13947259917045873,19.75852655330096,0.5016191106412343,21.711497686695942,1.0991106465971985,19.461105368182665,1.9612069583002898,25.22592996978944,3578.5206869335316,74.7,100.0,True
P1,fastball,1184371.725,15.206830074359681,9.485901963154296,0.039869712973741374,9.975221072198424,0.08851804066287605,10.673684383787197,0.2701295417126975,12.619823620141778,0.6301612274253748,10.723500421951067,1.0704462338287166,15.206830074359681,2466.583809927278,5.381836682777919,2.8678134735179484,0.011720648169658057,3.7710842089645573,0.03234988080743282,4.439414081393363,0.11490976751686834,4.0582489044122445,0.20881026576348763,2.971956694155891,0.30380870689637196,5.381836682777919,925.4259177706508,17.862068965517242,,,8.857404026851777,0.08169010538152313,13.540924031909016,0.3120166025460753,14.57361072154318,0.6948143801927673,11.593192957376486,1.1566322026209106,17.862068965517242,1881.8284788543588,19.000947721418505,10.97910440736093,0.045996700051948676,12.792587390103282,0.11212933052790736,14.750472694016935,0.3774672019480639,16.552599993243362,0.8339367942727228,13.68715836487483,1.3742204882403515,19.000947721418505,2927.22625519818,66.7,60.0,True
P1,fastball,1194499.094,15.689054726368159,5.269943852480488,0.019015455945873384,8.243834217956225,0.06927774740993663,9.62079594648637,0.23875753743885345,11.931318541037912,0.5873968004801738,10.736424671630253,1.0910790373118213,15.169878854625551,14307.8484530774,7.0430079835178985,3.4153398657634635,0.013302508415712318,3.7684756256445646,0.03240221331129445,5.077879387705529,0.12517321303023696,5.1252596774397725,0.2558808417316297,3.6777148563271083,0.3630893774178692,7.0430079835178985,1293.9420151662107,21.764705882352942,6.238706418691395,0.020569015062553354,11.743057760438424,0.09858462809429457,16.030545431304486,0.3809823732712554,17.673459642215196,0.9007513320548571,12.936708248832986,1.3265218481877772,21.764705882352942,45833.03322051429,20.13712306462653,8.68528371824395,0.032317964361585697,12.01230984360079,0.10167996072123106,14.698675334191895,0.3639307504690904,17.056578218477686,0.8432776422118036,14.414139527957358,1.4541684147296905,20.006970316495327,8405.566729120112,68.3,60.0,True
P1,fastball,1201952.791,18.423857868020306,5.632839117769367,0.02529524071181656,5.632839117769367,0.02529524071181656,3.2633851603642894,0.08044483206170565,3.1483216642986576,0.1527634642115603,9.358928970320349,0.8892142035570061,7.441359626362221,7075.912374160795,5.040852575488454,1.8377315930095046,0.003822481713168811,1.8377315930095046,0.003822481713168811,1.3496009787096064,0.036718243522956974,1.3362021612431412,0.06592553348903028,2.860474637441926,0.2720024081421475,2.1131794489947877,523.8416134407798,14.831810854379366,1.595197022757473,0.006664728098290375,1.563212623065262,0.013086556676315303,1.567517748250336,0.03590628613156879,3.297092195755244,0.15436620616994876,7.6522940075495605,0.7892024064280433,5.939547879095758,13949.142732124546,22.922720642849722,7.0160817484031535,0.031232677982993166,7.0160817484031535,0.031232677982993166,4.5212339795892,0.1167945981889566,4.441426952773759,0.2208039532585984,12.162589085582285,1.1633315672571614,9.003643363386443,4100.585917533226,67.5,60.0,True
P1,fastball,1209687.37,15.763550884955752,10.727589344526784,0.04995463595130484,10.237550949139713,0.06953956064887191,8.98685503690148,0.21697387011185465,9.81810721193373,0.4824614723691163,7.867317731518422,0.7881906434024561,15.763550884955752,,7.078052550231839,2.6774930060147786,0.011078373385513665,3.2428433853427268,0.02042657409891887,5.460313443325254,0.13188134824388292,5.884063523892724,0.29124696358092195,3.869020857441548,0.3922548140146202,7.078052550231839,4269.329656784896,12.375760783275998,4.44568278142279,0.01865063908200413,7.863144163967221,0.06218593743089889,10.017278749141468,0.23419830931950206,10.192220521385178,0.49871169750980493,6.944307335216589,0.692577357331892,12.375760783275998,19383.687537766513,18.366689898408666,13.405082350541562,0.06103300933681851,13.48039433448244,0.08996613474779079,14.447168480226734,0.3488552183557375,15.702170735826455,0.7737084359500382,11.736338588959969,1.1804454574170764,18.366689898408666,,69.0,60.0,True
P3,fastball,1232980.589,19.125,11.96025896502949,0.05002417923849813,11.920995863207821,0.11338705586982059,13.109040604449318,0.2997965104169156,15.67811062817099,0.7723113229562248,15.674959092395065,1.566794834390123,18.346392333709133,2147.1888728919325,7.924572317262831,2.9480767580645746,0.012993182216902394,4.483335387127967,0.040881650273622,6.156790300047083,0.14850912122901624,6.084536256443487,0.30836677841140714,4.4293394924113265,0.4424818725336247,7.924572317262831,1299.7348327578627,16.556068422481673,11.002807777304028,0.04963047097222893,12.769727037374142,0.12024257168030289,14.332391097336012,0.350185712205536,13.37395067788062,0.6677704624558312,10.993023508469994,1.0998246887592367,16.556068422481673,5412.7165246431605,24.765688245580293,14.908335723094064,0.06301736145540053,16.40433125033579,0.15426870614344262,19.2658309044964,0.44830563164593173,21.762646884614476,1.080678101367632,20.104298584806394,2.0092767069237474,24.753753761347255,3045.762313519657,72.9,100.0,True
P3,fastball,1272932.521,12.882273342354534,9.898445722543412,0.04303093447938961,9.776855138432664,0.08563669605606292,10.271470715144691,0.2582970409576587,11.296149959483682,0.5693876190912807,10.186445826009953,1.027675539590804,12.882273342354534,2531.9769321880344,9.795323173935891,5.443578326558424,0.02315646254406047,6.94565966406425,0.059143150033022236,8.323641700435838,0.21373038795516675,7.807832797009322,0.39653780315973686,5.8324333896291325,0.5904013816976007,9.795323173935891,1439.1270939299582,23.058425063505503,9.511011738870986,0.04051343422475044,10.946912261741883,0.09452497091778156,17.521834368351243,0.4450772755547235,19.139614706288217,0.9711987606575514,16.86417667557338,1.7058072191258329,23.058425063505503,2617.111175347457,20.703935081964318,15.342024049101838,0.06618739702345008,16.722514802496914,0.14477984608908515,18.595112415580527,0.47202742891282545,19.103982756493004,0.9659254222510175,16.01887921563909,1.6180769212884047,20.703935081964318,3971.1040261179924,75.6,100.0,True
P3,curveball,1393536.261,18.729023383768915,16.115894280587245,0.06850228592370218,15.901120282345996,0.13550137399537845,14.890921160843375,0.34107639793796013,16.33411869550083,0.7836258039760001,13.664195086750524,1.3421298179820733,17.95290251916758,1068.5394156504808,23.442043222003928,17.15414479367398,0.07802895639341458,18.074652671589817,0.16166201570135905,15.934184191714019,0.37772688567409607,13.639887083392443,0.6645524456909121,9.934469697466183,0.9795452248747745,23.442043222003928,,2.4315973087465736,1.6808638406217333,0.006904302762941358,1.9569646535056573,0.016533246829302736,2.0704087944718137,0.051843859428260045,2.0496087430440477,0.10293277392346348,1.8388796386346307,0.18276577927457757,2.401345291479821,550.4047950271,40.85143186829214,33.27003907426123,0.14653124231711678,33.97577295393582,0.29716338969673756,30.825105352557397,0.7188032836120563,29.974005778893275,1.4481782496669122,23.59866478421671,2.3216750428568473,40.85143186829214,,68.9,100.0,True
P3,curveball,1449931.559,18.3172338090011,10.589326664766176,0.04689877888959913,11.568814370005931,0.10193999419377417,13.85311805602295,0.3270160556414783,15.563364355383259,0.7554099556154016,12.964288738537675,1.2748201695469439,18.3172338090011,136287.65850154212,10.513027618551329,9.392290374335149,0.03994274934505403,9.796996141753977,0.08302842894322343,8.050501880731359,0.20290774299850875,6.282420919198618,0.3071623413855319,4.1709726791450485,0.41140649543125185,10.513027618551329,3160.9616653829553,3.7159405691261647,2.397833337288642,0.009744411770000379,2.888048538627385,0.02446153469434868,2.956527305031358,0.06001410329524801,2.741744827185565,0.13238214626431363,2.3949962321237623,0.24018830419130247,3.7159405691261647,687.4194429356534,23.92663841898497,16.789049471533758,0.07566813103808226,19.406794118317286,0.1732470574093844,21.574573038115883,0.5283499785510801,21.857718151404217,1.063958827358504,17.170481863476507,1.6897315345058954,23.92663841898497,53666.8202494972,65.8,100.0,True
